[15.501498763765714, [10.81860861557988, 8.8656760349048653]]
[6.3611581895886236, [-1.428966671101304, 2.7923621284884419]]
[12.470587088055034, [3.2643345130571197, 7.8079641729689984]]
[5.8966062777109114, [0.9021991714577291, 3.110329645132861]]
[7.5255836955419229, [4.4424636377413904, 0.66560664091348698]]
[13.548119522839002, [6.6931546038762253, 3.8969222153699592]]
[9.0916326622450327, [6.3798939680691626, 1.5928527532837524]]
[9.760965207897625, [10.298420564896839, 2.1274916117758713]]
[10.456346700568645, [4.5470423850795738, 6.5640103741699001]]
[17.504416587379563, [9.0829733604782916, 6.8279756073229354]]
[12.829212969241393, [6.4310758158416421, 7.4242880104068654]]
[8.154656887273056, [5.1143992235772746, 1.4847225205568793]]
[7.8126697549191366, [3.2471278444540457, -0.29207454570661329]]
[17.074930878409429, [5.0605090293336117, 8.8784314111777505]]
[15.903676709787645, [3.1254058405941114, 7.7594015068512787]]
[9.6239941446489787, [0.84413537483272638, 7.8920604290689864]]
[8.9578700327883016, [6.5233947586971794, -0.69779659902423252]]
[1.2919806786267107, [1.3501444218180259, 1.7387530311911754]]
[12.562501862611718, [9.3385267493863076, 3.0707282213787579]]
[13.520240424706724, [8.5854199656569712, 4.8138362509205637]]
[5.7141073984236321, [4.4606789293164022, 3.443970879804648]]
[11.111790078418332, [7.5025149954652708, 2.522785075592636]]
[17.94054030381637, [9.5346789144063671, 10.099704416666739]]
[6.0268466457089112, [5.673584557037417, 3.1436316658222712]]
[11.452412065610496, [4.2439876109150934, 2.8462506263646148]]
[13.159722038047981, [4.4270458305431912, 6.0115738926576547]]
[3.1519966711415117, [2.3352683733245683, 5.7924343152396789]]
[14.092340063843013, [6.493919373887211, 5.5559164028151313]]
[11.995417707816678, [7.3529710204065788, 5.0684526560433776]]
[12.976030346443565, [7.6984670776568134, 1.4849571704873075]]
[13.429428708045759, [4.700074287470982, 7.046820998572179]]
[18.334952869535059, [8.3220543995902467, 8.6687551442953126]]
[9.6309060558032549, [5.8236108588850959, 4.4124884541126796]]
[17.851299500937508, [8.243674252982844, 7.4048495851067218]]
[6.7324266114212898, [4.6204785650793516, 2.2885834784214767]]
[14.002588483162636, [9.1943235588210417, 9.697274572786565]]
[16.942995061196925, [10.742069208820928, 7.5029571880683239]]
[12.866837081019417, [5.1351472201217687, 4.7113618782955005]]
[18.310529234961614, [11.168249373118551, 9.0219186702411012]]
[14.880091063289363, [10.134706470035091, 8.1599257083049821]]
[17.328120509114918, [8.0584399156160558, 9.5035833512044174]]
[12.829194451903668, [6.4348233538400192, 4.5056957457670226]]
[12.411209757827404, [6.2852410478964025, 1.9776490293066114]]
[10.860371174846968, [2.6670057328166892, 8.7211214238404313]]
[6.5543851184718571, [3.7951298601429522, 3.0181970773642774]]
[7.3141305404600976, [7.8530254312133581, 0.36335691725480312]]
[7.8960586566607134, [1.5565060663063575, 3.2629470435893189]]
[13.201962533712569, [5.0343769848980191, 10.967123357761139]]
[10.31250769210598, [10.364954595461876, 0.84942520579872638]]
[13.545360255732124, [3.8642214639575378, 9.7041573777363705]]
[4.1586671067968375, [0.79361184145493047, 4.219999462956844]]
[16.161974769972034, [9.8062766153792946, 9.0893470801000991]]
[7.1418733798630427, [4.7897069246137507, 3.4876445707731039]]
[3.6435713134197023, [4.0666932871836208, 3.4636112812391651]]
[12.704404723752903, [7.6709303674653437, 3.8981188618250195]]
[17.010831223789737, [8.2661805067073448, 9.2578578978387061]]
[9.511653124570449, [2.462197334304804, 4.280570726562436]]
[5.1153540506568431, [1.9584313200930117, 0.77749583423134039]]
[7.3555284591314161, [0.032092081426728591, 4.6484072936042873]]
[16.816372488998439, [8.3293242664238392, 9.5201732061135864]]
[16.902037592909746, [9.3592452447643648, 11.581184461095825]]
[7.3451850408148021, [1.5049822777600164, 5.3041768234564755]]
[6.0987213013632751, [3.351981542121734, 4.8514224319000459]]
[7.2230937827976742, [3.055429667129085, 0.89998376331115182]]
[5.0912519271785239, [2.9476011064087833, -0.11606635688824418]]
[11.128871986392392, [3.669188204347682, 6.6129113452528792]]
[5.4520687601140025, [1.9638038743550172, 1.3125610311471019]]
[9.7223148124370908, [2.0294707866754003, 6.2102706155306659]]
[3.4521239169823414, [1.4595765408616854, -0.55208026777237973]]
[10.357834510423764, [4.0142314667966783, 9.9663376930290219]]
[7.1392605455731566, [0.075075861393990029, 2.9491722376189791]]
[15.553671610972421, [7.6992461095255038, 8.0156257890305653]]
[7.6239136779612497, [6.5099313124006972, 2.3097903044591162]]
[14.982462692128642, [7.7831549027820763, 8.4242644008487311]]
[10.481177302147486, [9.2927033855459573, 4.0560415273012325]]
[14.39938297317692, [4.675157277847668, 5.8978655410402858]]
[4.6397495358319212, [0.62361865721520204, 2.6110030324934628]]
[12.097360097612601, [9.2352274471569586, 3.7024992473192384]]
[13.138460010861223, [2.8295973164675048, 10.06613749242333]]
[7.831469968626414, [3.7735597492645785, -1.1794124391211052]]
[9.3495644188573124, [1.8500253502778974, 6.6579143944483228]]
[14.488016529175567, [4.5261808305309561, 7.6564856483819455]]
[7.8189612211623905, [5.8872654150785309, 2.7979136455135087]]
[9.330186891570925, [2.9063223594321954, 6.1165951144884918]]
[14.517071331467104, [5.8583434398781566, 5.7705317916689145]]
[10.186742432159843, [-1.5977438701202742, 6.7253210438466509]]
[4.6354645956831018, [1.4140078728971988, 2.5569371454358327]]
[13.176352611420397, [1.0751615015116409, 9.4068519796961709]]
[16.046338624150884, [7.2458985286020354, 7.0906894569712104]]
[10.596116176377778, [8.0035322801556266, 5.9903539136574331]]
[13.837613083145309, [9.8808913160907306, 7.7229888064054188]]
[6.7256193245725342, [4.6509067315536363, 1.7523339821959836]]
[12.695918097229601, [3.22541965887685, 5.9436655593640282]]
[9.9357226327671953, [8.3397283771862334, -0.99982082235013559]]
[3.4558724033131436, [3.3251360372199681, 1.4182269266064862]]
[1.8427037051031436, [1.2458332701354315, -0.033229319401805762]]
[4.0288280526546405, [0.73684513758050074, 3.5266225603739745]]
[6.304083355922713, [0.58477190406547974, 2.7500830632487938]]
[15.155602313089219, [11.115471303030096, 6.9870184580426455]]
[11.023509205569685, [2.2281230917350636, 10.571129464099412]]
[5.3942153665685177, [-0.59348742136940535, 3.6942916849408474]]
[10.419141928728566, [8.8439815557045272, 2.6713277634844519]]
[7.7482434428279134, [3.48179327794056, -0.021027813384270178]]
[11.040363888162091, [7.7342741377764668, 6.3776017682983062]]
[6.9293556046631597, [2.3851671138012716, 5.1609050001516064]]
[15.654431634334024, [4.9083705440349279, 8.3286846194202937]]
[10.361957052874157, [5.7495130766841624, 4.9786103530114696]]
[17.624072370198324, [11.870901619796641, 10.304008855441039]]
[10.035397052210472, [1.2243736472781035, 8.0787091555702766]]
[11.571696018683365, [4.8143613506830638, 5.5227483938335791]]
[15.658938180653713, [6.0887127834102168, 8.1886508833167699]]
[14.55496847709121, [8.2818205145229449, 5.0874188551072885]]
[11.904332569480053, [7.3451518387022263, 4.5495752680681338]]
[12.341062456420094, [3.2442462677294523, 9.387002949368938]]
[8.8211900658230711, [0.62460968914522019, 10.536736063784087]]
[9.9215675038606044, [0.16208318348736084, 6.040325451415713]]
[8.2500942051534096, [5.0306152881988444, 2.2363448630528939]]
[7.281688494142502, [3.6401098260234521, -1.3342623754453256]]
[10.489010138866457, [9.5543062152639298, -2.4945137586928516]]
[2.5916389060824194, [2.5235504186656437, 0.23071494899727574]]
[16.459647940075381, [8.9780594410409602, 6.7428279130342137]]
[14.900103178343361, [6.9745283405448575, 10.27236224422526]]
[9.5023565806007486, [-2.1427286270406514, 5.0384993250094867]]
[1.767457748027097, [0.017026604048273053, 0.95023947091875094]]
[9.2417315947047456, [7.0101662118617583, 8.2859905160811689]]
[6.1974326304409839, [2.9131488942616866, 6.0711628410363891]]
[7.4019898228064083, [1.8610579726279015, 4.7419042465483017]]
[6.0917242125199911, [3.5058749089714185, 0.61518259881147086]]
[16.127893216457977, [10.076921432922044, 8.2790368340761695]]
[6.4751985511447128, [1.6183155654546164, 0.7165001165304401]]
[7.1756944977061821, [1.4966090027305445, 6.4377415245366842]]
[4.8798218104684015, [3.2171491080148265, 5.2205843154741274]]
[7.8281171292202423, [3.8071312736856999, 2.4908599776917066]]
[5.4418107911680309, [-0.40378984021801972, 4.755577685126207]]
[8.0101043480118186, [6.9041966780263886, 3.5850362611869397]]
[14.747840209144838, [6.8128892034775621, 12.519316471953346]]
[13.877296205329447, [8.5009320068826, 6.6430898041570474]]
[10.579209629536162, [6.2197051337774001, 3.1707819346635269]]
[5.8028459062006892, [5.193113039659961, 0.86653779129803432]]
[16.873236084108086, [5.7716664035919552, 8.4892093842445053]]
[14.062501350190686, [2.4827040539186163, 7.9716533456588543]]
[12.777271831170426, [2.0519222514302187, 5.1380892795500017]]
[14.67424441393884, [6.7948178805281092, 5.6615194401503617]]
[8.6568635400046254, [3.896112864000346, 5.839228377297994]]
[2.8937323709531504, [0.62869324633853396, 1.1336529398172543]]
[0.85775181315153159, [0.36314385011081141, -1.1452509789326817]]
[10.515860965622661, [-0.079969285437444082, 8.3295744735416513]]
[15.961539464982899, [10.719858520832869, 9.6358047680542267]]
[13.023702822051256, [6.027860022356796, 7.859563251166322]]
[12.937670643904488, [4.8984575394268282, 10.108295699337518]]
[13.625160469110877, [3.9703540415035632, 9.3940374375408311]]
[8.1984063543969086, [5.4526022682064648, 0.05878717906908304]]
[5.3888364256857573, [-0.22508142246318097, 7.0114507867255167]]
[9.2615594236811276, [-1.2440844417247665, 8.3540587729241516]]
[4.2441654525602743, [4.2123625938870424, 0.032351053498994364]]
[12.269335798000878, [1.093477193452983, 8.7020664041693632]]
[11.779113041641285, [4.0663190024076474, 5.4670636861880677]]
[9.7824461158616689, [1.349493659153516, 8.0754686652412229]]
[10.660801185926399, [5.1406865765287995, 5.9437292891055673]]
[14.657242767636351, [7.0672479871456337, 6.1827213408456148]]
[5.1929382795807815, [6.0992977275853626, 1.1529110756374457]]
[8.0596097180463815, [4.0573750612094432, 5.3758526908087214]]
[11.563878830254218, [2.0803276666804851, 10.003733786856639]]
[8.4375504528693508, [6.1844410765332052, 1.3506266989294802]]
[2.7954460965354055, [3.5222691072975949, 0.45704130155668143]]
[3.0640686504485277, [-0.15103353056730207, 1.3243330106890503]]
[12.405697889084067, [3.227612668156707, 5.8520178391089619]]
[3.8831173956484766, [2.0331409099803888, 1.1941463314221255]]
[10.389297702389452, [7.7719185444551799, -0.98098032316171169]]
[11.935497289264488, [4.5584019014515675, 6.589270485377436]]
[3.3686840822983424, [3.2945115904546505, -0.048225580200808915]]
[12.898790561638075, [9.0338750015809666, 3.1709470411757126]]
[5.9698174239005226, [1.6008228785507224, 5.1209057069432102]]
[7.107598767487894, [1.2844141971690808, 8.9897726094562014]]
[3.7959439930583527, [0.79440437956056087, 1.9342043760206002]]
[9.1427864501968603, [2.0899748191274634, 6.6040023167053405]]
[10.519636766104984, [4.4728264122288541, 2.1355987533289609]]
[13.398733507598518, [7.2533779616748983, 7.2718878222741514]]
[10.103836568535161, [3.3438959992453952, 6.6034566406436657]]
[13.237085226954386, [11.330813198659719, 3.8651402853051344]]
[10.354358175432727, [5.396503687382479, 3.3048861169886274]]
[15.35146841867042, [4.9306613424533365, 8.2955449519568294]]
[4.507983552909586, [0.80613065677541096, -0.27659208301377869]]
[5.6888246950157662, [3.2344109518797071, -1.3468415415556718]]
[9.3346471877613464, [4.5527952551873625, 2.7492554786750953]]
[4.9343603796793172, [0.81055510619932503, 5.2361245864096588]]
[1.5695003220856696, [1.4254897164321609, 0.41987242405692543]]
[5.3707363591805732, [1.4923010514935342, 2.8853624562954563]]
[10.046810880057283, [1.663733257154957, 8.6978602498138109]]
[17.655645935545238, [6.1130973205761991, 10.166046156430941]]
[5.3039896737950727, [0.93066021555180012, 2.7451763301702714]]
[9.2077256855210035, [9.4303261368848919, 2.2976053874839502]]
[10.410445262252564, [6.9034488386598118, 4.9697108795983276]]
[7.0982024571886733, [1.6207754916767969, 3.9695031658541367]]
[8.8572056824885177, [3.0986934641073947, 2.2470952670220887]]
[7.4266708246641135, [7.0212945874029122, 6.5157751277087659]]
[8.785881735412719, [8.2956518324339559, 1.7094243252864412]]
[7.8085592656524865, [7.8670842519431856, 3.0982663404472448]]
[12.869997585136609, [6.9302421668917393, 6.9562863211649937]]
[10.956397364704426, [0.029138698482156444, 8.9776171338722985]]
[8.1238662348816568, [3.4016404968229068, 3.0163893321930155]]
[13.084255794580841, [4.7841353821254362, 4.8763336952103016]]
[4.0712573537433885, [1.7876400093629452, 1.1921262008006792]]
[9.2783419179881985, [6.4359524777042161, 0.30344149929791014]]
[6.0369063774729357, [4.7451805412206038, 0.67190524828358777]]
[10.122138723884634, [8.8073792369179937, 1.3204476388296038]]
[12.503582494481474, [10.965474913695562, 2.3399734461420505]]
[12.00054099551982, [10.56998342836728, 3.2186875816287386]]
[13.842268411969645, [9.6881199430300988, 6.0563402011790108]]
[6.512864345395128, [-0.48735098250112141, 5.0520723977623225]]
[10.493067247878511, [6.041922827582086, 3.9371874830651126]]
[4.2495628343635055, [2.343867764396605, 3.7952067580127333]]
[3.9777342632275303, [0.37063204877067091, 1.0360283296031054]]
[16.411732484980032, [9.9934525037580375, 8.0090152309814044]]
[16.692570268302426, [7.943474593639988, 10.393033504365359]]
[7.3495774780188121, [0.90061166871756482, 7.743294122993988]]
[16.957599034042016, [8.6491538687080585, 7.6743668892339798]]
[5.1364457872093263, [4.6687026949645478, 0.55856239972312371]]
[5.9131044021560166, [-0.48817400491036589, 6.6572039474106699]]
[8.8708262171655772, [1.3544007451052118, 7.4910547811728865]]
[1.1621748930142772, [0.17158035564558394, 1.0230846116173244]]
[5.1468621364630041, [2.4117503505706828, 7.0055376205460753]]
[6.9436716347187062, [5.0878764596114197, 4.2666064776793045]]
[18.020914246900752, [10.189400300199486, 8.6028114574382695]]
[8.9209716215784489, [4.9700257307140365, 5.7308039639538579]]
[9.1338568878661128, [0.51562132409187256, 8.7149682062699654]]
[7.4396069500888347, [4.1131851222435651, 2.8462160860730492]]
[14.840077711175491, [5.4549731538342812, 7.2073155347684841]]
[8.8809082181887309, [6.9820824408981572, -0.111563211796537]]
[17.621251162044473, [8.5009788253272536, 9.9426208437716213]]
[4.1043536316277143, [4.3644130727894854, 5.2623824166484727]]
[9.5061984005815106, [4.5768516660411969, 9.5493375287851983]]
[7.8626865233052019, [5.9039198583412933, -1.7198505342722328]]
[15.579979368963805, [4.5461481355881084, 9.047976013295715]]
[0.63940567151662964, [-0.39810531247197412, 0.88787105787903742]]
[16.145694918792124, [4.4873022324709071, 8.2083107661663117]]
[10.469638329593822, [7.2374464359812336, 1.7665796968488461]]
[16.816737346040142, [6.9869921499748635, 9.2598451462013056]]
[12.367253623566537, [2.732283583691395, 10.765834778201324]]
[4.8247202340869642, [3.684561362297512, 3.1461228853616832]]
[16.698452419651026, [8.7643650019836929, 9.4321874526495773]]
[0.32969920716647838, [0.59725344099496924, -1.4034253536107104]]
[8.7921433580770429, [2.388506411535289, 5.2312676343488391]]
[11.132320923483952, [2.5614370797461317, 10.262862613209242]]
[7.9912506553836993, [4.4809369489503323, -0.0033235864393093189]]
[8.1897283780763228, [1.3278530192112776, 6.1903261341948799]]
[13.810648004128627, [8.2953719726051247, 6.0393524284921831]]
[8.9729614123634125, [2.8477856383105564, 6.6187899281249454]]
[17.832754760432152, [8.5381985591811294, 10.250057618021881]]
[7.6949046716578593, [6.5682542435940299, 0.44073386476013976]]
[13.773795659071478, [6.0928035247511954, 4.109225623650441]]
[11.970426455208475, [5.6027238074928087, 5.5414798773620184]]
[8.2534019924039015, [-1.4247138457227206, 6.7267113467376873]]
[18.282535026361902, [8.0031802105155947, 8.8822799460233899]]
[4.4717471730899998, [2.9939927852823902, 4.1778138231832997]]
[15.837383118173827, [8.6105255359209938, 5.7594897939681546]]
[9.8628056858149904, [5.5183873329602084, 6.6722607965253413]]
[10.174877919329141, [6.2338704816933292, 5.0353867390446236]]
[7.0137189519636873, [-2.150948816000374, 7.3725340272071467]]
[19.302725633020405, [8.4769722888614574, 9.5973128674234598]]
[4.3687482495284087, [-1.4461686108306044, -0.075711489772399609]]
[11.752312299578135, [6.3703877688531305, 5.4927957591292049]]
[15.260931663710954, [9.461348568394353, 5.7472655746405588]]
[13.214713175495476, [4.3205159986517705, 8.8486722453267834]]
[13.396324606240345, [10.112783907040809, 3.8409124061280999]]
[2.1641338334828895, [1.5402233987437075, 2.451572927615377]]
[12.437897041987, [4.0315838462392879, 11.637933632681452]]
[12.887777112183294, [7.8087780898530452, 5.1307947220687282]]
[11.041138970944051, [2.3902104656854792, 9.6897428958894203]]
[5.4351135488237023, [7.9274171166610143, 2.0471784982305055]]
[7.9607284977628474, [6.2757423891128186, -1.2674319399732001]]
[11.688266236915572, [8.5946894037565578, 4.3746657270683995]]
[7.5678430868466453, [1.5830581172623273, 6.7317475423939666]]
[9.1229860679933772, [8.154209261565768, 6.2325909025117729]]
[9.3546062079232275, [1.5821441152953499, 10.641280910707948]]
[10.48535814323961, [7.1887927977257826, 7.2255343401928167]]
[2.7939852541170507, [2.1708991069908739, 0.69004272220220508]]
[11.212729557868929, [1.1386878342794344, 8.5257046078427798]]
[4.3379571339721448, [4.3329648892604586, 5.1025710896954282]]
[11.723722953948052, [7.2019068179146197, 5.9466433898051152]]
[13.415133451024767, [6.545694293260782, 5.38875134770913]]
[11.117495201644024, [4.8906485154115424, 9.5553660127261058]]
[11.688638359861589, [2.6215757947467151, 6.8562710698474962]]
[12.736275584969555, [6.9663220019538663, 7.3382307905447899]]
[10.339805378571295, [7.3469436975040878, 6.4307979674680755]]
[9.4158931037365239, [-0.90740119689099419, 9.2633513693162897]]
[10.053403709808311, [2.0672246965260088, 12.40882458443672]]
[8.5488283477378051, [10.379320860092436, 1.9188941501622576]]
[17.875028720133862, [6.5672715606583516, 10.010591986981233]]
[6.6543378823412329, [-1.4310087790552375, 5.7628150940083271]]
[9.8560427010059399, [5.6907445323903589, 2.4032146478205232]]
[9.136938834582331, [7.0572642500581795, 3.0727422409144629]]
[10.85058601321483, [7.3641166088849523, 0.74992005355790381]]
[14.315333474745598, [7.6418775297571671, 3.7324891759692611]]
[3.3293066421772988, [1.5318822950117263, 2.6563284961367462]]
[17.915745976370012, [8.6264586147645907, 7.0220036324712298]]
[8.9219755681767836, [5.3646600284758428, 4.526017107824198]]
[1.1380882291830752, [-0.30963719398942191, 1.9790395224224993]]
[15.264619939491594, [6.8033917239792263, 6.2797222547707738]]
[10.373347953591383, [-0.87701826921205206, 8.543705318293334]]
[10.358434850813538, [9.7840187167572576, 3.7716213617730627]]
[12.679442841834582, [5.284241453183733, 4.4891581047566653]]
[12.205258603105918, [4.0507733173724692, 9.3264264910208734]]
[14.433508804776864, [9.0573143602362194, 5.4616867062724896]]
[6.9701686850057225, [0.555403688126892, 4.6862204267674255]]
[12.090217458766173, [6.6136064574915672, 4.6229437445086692]]
[11.350143820145595, [3.6741629478849376, 8.8202488072148562]]
[2.1937149050803679, [-0.22286301910361964, 2.9644137504549777]]
[2.5072196068865171, [-0.53597082810466734, 2.3228419274805709]]
[16.32805904734564, [6.4410863522311557, 9.148120457291526]]
[9.249407968373724, [1.8704213215430823, 8.0994767467279392]]
[15.957602343349444, [6.5361777820922455, 11.370450134827868]]
[11.310389716920325, [8.9031657192946216, 0.11718169986627713]]
[12.31124812334253, [9.5015472703348216, 6.7431513527260343]]
[1.9338988223216391, [1.4809411785455895, 1.8395825070765153]]
[3.4741878111680826, [2.1135205250601001, -0.9876285750885927]]
[12.107029307273361, [-0.94396542579638409, 6.6497518488292329]]
[9.4144897140957546, [1.1206257298513105, 5.8699537956619343]]
[3.1751350476595941, [2.5942857596140527, -0.30485145255500123]]
[11.582191677488561, [6.4541005557709639, 2.8596664199379696]]
[6.1807805941428011, [2.0872104936702889, 6.3755825457877782]]
[2.3872138102744112, [3.3719616227339948, 1.8111582256004026]]
[12.365410975083638, [4.6062179983918972, 4.8904444508091887]]
[9.4162331057406909, [1.0541073327715793, 7.5863017931772809]]
[9.3161579853603254, [6.0775671330681238, -1.6295342985363284]]
[8.0697436754527896, [3.5955158651608876, 3.0305522682154438]]
[11.518706986090088, [3.6410421180382073, 6.5250557390132951]]
[8.3419126924292328, [7.1502005157315986, 4.4295324094875665]]
[16.810105417955043, [8.4808569936583584, 6.1318278392238392]]
[16.655281481058346, [9.7048908770799365, 6.2461004315541331]]
[10.690832693202607, [6.4689833460178896, 4.3362727755216195]]
[8.3154794453473428, [2.8580959052530441, 7.4082136875734017]]
[12.117010860151016, [5.5740876752591753, 4.2029642222014001]]
[4.1968553987268127, [2.7931106721791101, 3.7608090949332977]]
[9.6799434587524011, [2.8361445914145573, 5.685446684266739]]
[10.016967130608441, [7.0786959444262214, 2.9599585971825153]]
[8.3768509186897511, [4.0522441603270565, 2.1524209283308484]]
[7.919557909596902, [2.3958606238705098, 5.0572846892554653]]
[6.4962771637227057, [5.0487397116122423, -0.18276826239204591]]
[11.359654894407461, [10.902278295887468, 3.8869576009034317]]
[9.0242352109355277, [4.3921885986281382, 9.2252078298651732]]
[11.377696616999289, [6.3193096035393985, 3.7950521639528101]]
[11.562078639429165, [4.0005772915505018, 9.8117123984973968]]
[2.5451461105708875, [-0.42862577744509767, 2.5577277080122869]]
[3.5991298407143111, [0.240651996983758, 3.3175128233596487]]
[4.8756103054594586, [4.5254751555090493, 0.12179552635180985]]
[6.1073487125056882, [1.8347097806143509, 2.5859153344021468]]
[7.9262968828413438, [10.081668681067475, 1.3458150364921377]]
[4.9021991966857392, [4.1479240204832806, -0.10722711072276969]]
[3.6604546270014859, [-0.090645344700381603, 2.2317395427591005]]
[10.110786878604042, [3.6014423188585885, 5.3071495194395766]]
[6.925665346233302, [2.8668249709185485, 1.6764794087426151]]
[10.119392067305297, [5.7049570249213515, 3.4145180963442971]]
[13.152009472638841, [8.8761535408461558, 1.7442199506625149]]
[1.1642888974996912, [1.6062151240625069, 2.2002371426994882]]
[10.262303350803016, [1.8385948534492786, 10.176204343595984]]
[10.268245656890379, [4.4604393381463874, 3.7483528367612449]]
[12.089055646479981, [3.1523851461136889, 8.8295116776547733]]
[11.73595496214336, [7.2278963906291072, 4.1353159478089792]]
[13.986678002146508, [6.5858884612895139, 8.1730456809001595]]
[7.9019752721141732, [5.0587794576917871, 0.33871455178378185]]
[11.221504583962389, [11.825430939331945, 1.1271803181417202]]
[7.1241168000299071, [0.80997587230217338, 7.0077973784058836]]
[11.487531015803452, [9.1764304299229984, 1.0617426269084316]]
[9.2962733599332488, [5.7208048634238553, 6.2384303183587253]]
[10.044492086428409, [5.4240659795574517, 3.2768147730339519]]
[9.850408603922352, [7.3847585659334607, -0.8638822540643003]]
[11.674334865152161, [5.4691810253041595, 5.6355443330352895]]
[5.0484898734014703, [3.0618634612137159, 1.2287396401135742]]
[3.7064389166338119, [2.4992660012974626, 1.1633628251707853]]
[3.9859738943744571, [4.5855960897599761, 2.6475004734896337]]
[19.261895527635915, [11.35709339239604, 9.0539738192847175]]
[10.890144285234815, [4.343387961521513, 1.7754583078614978]]
[4.7281106954658796, [2.0993502359353444, 3.7418390711042253]]
[17.38628134318451, [9.1658036308133486, 10.892321687476871]]
[18.710372504385084, [7.52028604550304, 8.4941638883359438]]
[13.762861179681533, [3.3351244289251705, 6.3949805075721375]]
[3.4162234769759214, [0.1544732623502274, 3.4202684470003661]]
[14.004881033742762, [7.3743610961801744, 6.5819786382354]]
[5.7104841946885392, [-0.072691841706823079, 4.5581862254148451]]
[5.1505434893910991, [4.4050290505102367, -0.48376435105151516]]
[10.342532525909187, [2.0573201526953304, 8.5730013589846248]]
[10.18219787249539, [5.7970583122411901, 5.9209977743367119]]
[8.5458531703982956, [5.5572166429428478, 3.509647562294897]]
[6.970022021394823, [-0.17929521099507878, 5.7893379421797615]]
[9.0839923671722129, [3.8752374008087371, 4.5059320072836249]]
[14.189564319860835, [8.1281876684168228, 7.8417082877722484]]
[4.084788461831824, [-1.1069937276546984, 2.4451272989088437]]
